4,-37
2,0
160,139
15,3
2,28
138,145
4,-12
20,43
30,75
170,108
8,-24
9,0
4,-10
6,1
2,-22
10,-4
17,5
7,9
240,236
7,43
12,26
2,-20
2,23
8,1
4,36
126,98
44,17
56,63
4,-22
4,-4
16,30
20,0
14,-22
434,431
2,-2
20,54
2,9
2,17
20,23
40,28
13,15
2,-18
4,-6
74,91
192,205
10,34
4,3
6,41
2,-12
6,5
2,7
20,-24
4,36
3,7
2,-14
110,139
76,75
128,129
184,214
22,43
5,11
8,15
27,56
72,103
6,-14
4,0
68,70
6,17
74,118
95,98
89,84
8,70
179,175
4,-26
66,96
24,43
78,98
6,13
82,98
139,116
28,13
20,30
2,-6
2,3
41,1
12,0
328,328
24,-12
138,121
14,0
6,11
2,28
4,17
72,58
12,-14
2,-6
8,9
14,13
154,145
152,190
2,17
4,-35
9,7
4,7
9,7
4,19
2,-8
408,351
20,38
5,-10
24,38
102,98
4,9
2,-4
3,-46
87,70
18,-16
33,45
24,26
159,111
24,0
2,54
3,38
7,11
106,94
4,1
2,-29
24,0
12,-8
16,34
8,1
6,49
12,5
26,28
22,0
4,11
20,-8
2,13
2,1
7,34
2,13
77,86
340,320
18,23
9,58
6,7
2,-12
2,5
20,30
5,28
257,198
260,233
4,3
4,9
2,28
3,19
10,68
6,9
8,-8
193,178
13,5
45,70
302,343
48,36
10,-8
6,36
10,43
2,-6
3,-29
2,-16
55,52
8,11
10,11
58,47
7,34
9,3
9,-4
182,196
174,178
10,11
2,-8
2,19
22,-10
2,17
4,3
213,214
2,-37
20,-24
42,17
266,233
139,111
6,17
2,36
88,36
2,13
2,1
9,-2
24,41
2,-6
4,-16
2,-41
24,-8
2,-2
122,116
6,38
5,-20
4,34
8,9
14,-6
3,9
215,214
3,36
120,108
261,242
4,23
20,54
4,21
177,172
2,-4
2,-24
162,178
2,-28
9,11
2,-24
2,15
2,9
2,11
2,-14
6,38
10,-22
37,28
3,32
4,19
442,435
2,-2
18,23
9,-29
122,134
4,19
7,1
3,17
4,9
18,52
4,-31
207,220
4,21
132,142
2,-16
4,-6
8,-35
9,13
20,5
8,5
144,175
308,283
2,-29
10,52
486,554
20,84
9,7
2,-4
2,11
2,19
260,239
3,41
134,134
239,187
2,15
66,54
4,-16
14,30
2,30
10,1
290,283
114,91
60,36
4,32
5,21
2,-18
50,63
20,23
6,21
2,30
20,7
2,-6
20,23
2,19
15,36
10,26
125,124
92,134
11,17
29,5
275,290
3,5
212,172
9,34
12,32
237,239
4,-10
6,3
19,11
2,-20
2,19
8,45
6,5
3,7
2,38
131,98
148,175
128,111
8,1
6,5
6,23
4,-2
2,21
14,11
356,368
10,-4
67,75
4,-4
4,-10
12,0
12,45
386,385
4,-18
20,-22
8,23
312,273
295,355
368,328
112,158
12,-22
2,-28
6,-12
126,98
259,262
141,175
8,-26
4,5
152,167
2,-22
8,17
6,30
2,9
4,19
97,121
335,316
82,113
2,13
14,7
10,9
45,43
20,-16
4,-4
6,19
6,-2
8,-8
484,525
4,-37
374,381
10,-14
90,113
4,11
96,111
24,45
148,153
4,38
4,28
263,239
68,98
4,-2
18,47
24,19
6,43
8,-24
308,320
7,-20
2,-6
188,155
8,19
6,-35
15,9
2,5
44,63
14,34
4,17
36,19
4,-14
4,-12
2,15
2,32
5,13
232,229
180,142
19,36
2,-2
30,56
8,17
2,-37
5,-14
20,52
2,-24
20,26
3,41
13,-12
115,113
365,351
18,-24
12,-4
2,21
6,11
6,1
4,23
56,91
110,106
5,1
6,-43
59,108
2,17
5,-12
3,-8
4,15
78,54
16,0
20,-6
4,-4
5,7
271,220
20,-4
136,94
12,28
4,-24
20,34
24,47
8,-10
4,-14
376,403
260,309
3,7
224,150
2,-18
432,450
2,13
66,49
417,421
4,-8
4,-26
4,0
270,269
20,3
2,-18
4,-14
4,-2
6,11
2,-18
9,-6
104,129
2,15
12,-8
110,126
134,142
2,-31
3,-8
4,-29
6,15
19,9
125,111
36,63
84,72
54,106
4,-4
2,1
4,-28
20,15
4,1
14,7
257,249
20,17
50,23
20,68
8,-14
266,242
8,7
4,-2
20,-16
4,-12
10,-8
2,47
88,86
227,256
2,-6
320,381
270,305
20,9
56,43
48,84
42,-2
124,145
163,142
40,41
336,372
4,0
6,43
7,15
4,-14
6,-12
212,184
23,54
12,-14
8,-24
214,184
253,239
17,21
2,7
10,-22
4,0
4,-6
2,-29
2,5
2,17
24,34
2,32
275,233
181,193
150,208
2,-4
20,32
20,23
45,45
2,-22
9,-26
2,17
2,34
60,79
2,21
366,355
20,17
4,9
118,129
35,34
4,-22
4,41
51,61
4,13
6,-14
5,3
2,15
9,15
9,-2
57,49
2,1
4,3
2,1
2,34
16,23
8,3
2,26
16,26
7,3
8,26
8,32
20,26
10,21
92,129
4,-33
72,34
70,70
2,-8
28,52
16,1
3,3
8,15
8,15
20,13
96,134
45,82
4,-39
42,36
2,45
17,61
4,-28
16,-18
3,-10
20,19
27,61
2,3
60,41
14,-24
4,1
14,70
2,26
5,68
238,266
2,17
2,32
8,-26
33,13
4,30
14,-10
2,11
90,75
6,26
30,36
2,-12
6,23
10,-8
2,9
4,-2
12,41
2,-20
2,34
8,30
2,11
40,30
10,9
6,7
462,548
4,17
5,-12
4,-18
20,34
10,30
4,13
4,38
3,47
4,58
5,-10
7,-20
44,49
6,-6
2,-35
2,28
2,5
3,-2
94,98
14,49
55,32
32,77
5,32
104,111
48,1
350,360
130,129
11,-12
13,28
230,202
3,15
2,-16
5,-44
2,-54
2,32
48,49
10,-10
2,-14
9,23
18,26
4,19
12,28
20,41
15,11
2,49
122,150
6,19
2,23
256,343
24,32
2,61
37,1
483,481
21,38
6,11
2,-4
10,-6
4,-12
3,-29
10,15
4,-2
8,-28
4,3
255,283
55,111
148,113
457,394
2,13
3,13
4,17
3,0
5,7
32,45
2,-28
429,497
2,7
2,9
5,13
20,30
6,34
26,15
6,9
11,-14
74,58
2,-12
8,5
47,30
16,-4
2,32
139,126
47,61
4,30
2,-18
88,108
12,-12
5,38
66,28
6,11
20,17
9,-8
124,164
2,1
118,98
2,-16
30,47
166,205
20,28
20,36
2,23
2,30
20,-33
20,26
29,41
20,32
4,-14
20,3
6,-14
10,-14
56,47
83,91
7,-18
434,450
12,0
2,-41
2,-35
2,34
2,7
204,181
19,11
112,172
4,41
2,43
6,19
6,34
20,1
2,-8
2,5
2,3
100,94
73,65
21,38
2,-26
6,-26
2,3
16,15
20,9
4,7
2,15
34,11
11,-4
2,9
2,-16
2,-12
5,3
26,47
20,-10
13,11
108,82
6,23
2,-8
16,43
10,13
118,79
6,13
50,34
2,65
2,-18
6,21
10,-8
2,23
4,26
312,320
6,0
228,246
5,-4
6,1
16,-4
2,19
10,-22
14,21
4,9
20,1
183,181
446,445
2,3
126,103
144,181
21,41
4,13
4,3
138,126
4,-6
2,-6
24,-12
158,121
2,-39
3,9
2,3
2,-20
14,-8
7,9
160,181
15,23
4,7
2,-10
402,416
13,34
24,32
90,103
72,38
2,-10
2,21
16,56
6,23
24,19
5,-8
2,19
44,23
10,-12
6,11
285,294
6,-2
90,98
16,26
2,-18
70,68
2,7
96,84
23,19
2,15
8,-2
2,21
8,21
352,372
104,49
20,-8
2,21
9,9
204,196
43,28
112,142
145,137
8,34
107,175
25,13
194,202
196,187
10,17
2,-22
4,-8
444,440
20,-37
10,-39
98,142
2,36
20,-26
7,26
20,43
2,43
77,98
5,9
54,61
6,19
12,15
2,3
2,3
8,-4
10,15
95,79
334,328
2,-12
10,19
7,-2
6,-39
98,86
450,440
14,-22
15,30
18,11
102,131
16,-12
57,68
10,1
2,-44
9,-18
16,23
60,72
2,15
4,52
16,-4
14,15
5,-22
140,150
378,364
148,113
162,131
9,34
128,155
112,89
9,36
4,30
4,-22
8,32
108,113
5,-28
2,-44
100,103
4,23
2,58
2,-33
128,129
20,7
6,17
22,-6
207,175
2,-22
2,3
2,19
263,312
20,47
4,56
206,131
5,-18
26,-2
82,86
3,-8
4,1
159,158
35,65
2,23
20,5
121,113
62,58
261,259
2,-20
4,28
119,134
56,-18
13,34
112,129
18,65
16,-16
4,30
14,38
2,5
230,202
10,32
438,435
244,283
8,41
5,13
4,21
275,214
10,1
21,-12
2,-35
2,3
2,-24
232,242
92,118
358,368
118,126
4,-8
417,426
2,5
2,-2
12,-46
2,1
400,372
3,23
30,23
414,435
6,7
4,26
2,17
2,-4
12,32
2,45
2,0
452,445
2,-8
132,111
20,-4
20,3
4,-2
13,-2
408,355
84,91
2,30
2,-26
39,38
2,-10
2,-8
2,3
4,-20
12,1
106,139
12,28
5,15
16,45
2,45
130,113
309,301
6,-8
2,7
218,190
59,75
20,23
4,-2
6,26
2,-4
2,-2
14,28
2,1
4,21
2,23
2,5
2,15
69,54
20,17
154,178
105,61
10,43
10,45
36,49
2,3
256,249
4,5
5,3
12,9
4,-24
2,7
2,13
4,-24
7,-10
2,-29
12,-10
20,56
2,43
86,131
34,113
20,-14
3,30
2,-24
2,0
20,19
8,7
5,30
220,214
146,142
69,103
16,-2
2,-41
2,-12
252,220
8,26
2,-2
2,7
5,3
195,190
20,28
166,187
164,190
7,0
4,-2
2,-2
4,-16
4,13
50,30
2,-4
4,-4
2,30
7,-26
2,-50
148,184
228,239
3,-12
2,5
4,11
112,103
20,19
42,45
2,5
20,26
7,23
22,26
66,43
6,13
100,126
2,38
46,52
258,214
20,-2
12,-62
6,9
2,17
48,65
20,63
20,-12
7,-31
7,9
4,21
13,13
147,121
2,17
2,17
4,41
2,9
109,113
90,79
33,72
21,9
134,142
2,-12
2,-10
2,5
2,28
20,17
3,3
8,54
224,259
9,1
11,0
276,276
85,129
10,19
4,-6
2,15
5,-26
12,36
8,-6
6,-2
9,0
6,43
2,-6
9,32
98,103
20,41
176,111
94,113
2,-14
20,23
5,-28
29,58
4,5
16,9
20,65
4,58
2,19
6,-16
4,-14
12,54
327,360
13,-24
3,5
10,13
20,61
4,19
6,38
2,19
2,11
5,-10
8,58
22,43
8,-24
2,-22
8,-8
7,-26
4,-24
422,394
2,13
6,-33
81,86
212,220
5,-20
108,113
58,52
20,28
16,11
9,13
6,5
6,13
28,47
5,-41
10,-24
2,21
364,426
32,32
8,28
20,17
8,-4
398,372
5,1
6,28
11,-16
80,121
12,1
4,-24
20,34
9,9
351,360
4,-29
2,5
36,56
394,407
2,7
2,-14
2,9
2,34
20,26
18,26
281,249
7,26
10,43
28,43
140,124
106,75
217,242
2,-26
78,58
394,398
4,-14
20,-8
9,28
10,23
172,229
4,-10
9,19
296,236
8,-2
20,43
4,28
36,52
3,58
2,-20
2,-16
4,38
16,70
162,145
155,129
8,3
36,19
176,155
3,-8
38,45
20,-4
9,0
4,-6
12,79
4,41
2,-16
2,21
306,276
4,3
16,23
316,298
94,70
6,-43
154,108
20,30
10,-24
62,49
30,41
8,3
4,32
2,-26
14,28
94,72
2,30
20,49
8,49
8,21
7,23
12,-14
20,21
31,28
82,89
6,0
16,28
92,98
19,-20
4,-6
45,86
2,-4
372,372
20,-37
2,19
6,43
110,158
2,9
436,445
7,7
2,-6
2,-4
4,38
20,28
11,47
2,-4
50,28
2,1
6,1
10,15
142,134
20,13
370,394
7,45
14,79
25,-8
490,440
484,513
4,19
4,52
271,283
6,26
4,-2
2,0
165,202
8,36
2,-20
2,-14
196,239
2,15
156,193
12,23
346,368
2,-16
122,108
10,15
101,77
259,236
16,0
8,13
136,91
2,3
24,45
2,-35
20,34
2,3
20,-14
20,-24
2,-2
2,-20
126,161
2,9
8,11
8,11
23,-16
2,15
324,324
12,-8
21,77
6,11
8,17
9,56
6,36
270,242
145,131
2,17
2,5
2,28
20,26
7,-10
208,205
2,11
20,38
20,72
66,72
4,11
14,21
6,5
13,7
280,226
6,47
5,17
2,28
127,89
4,-22
8,3
4,-2
20,15
4,30
3,-20
4,30
9,11
283,324
104,79
2,1
14,-2
232,190
119,147
16,17
20,38
2,5
4,15
20,-2
20,9
2,5
6,-22
2,-12
5,41
20,-35
137,145
6,34
3,34
79,108
2,-29
129,147
20,30
2,30
88,84
18,49
15,-4
460,421
6,-2
2,17
2,-26
121,82
5,-12
13,-8
6,26
3,-6
2,30
4,-22
4,15
24,54
4,-4
28,34
10,17
220,208
4,-4
290,283
3,-2
20,9
4,13
6,-2
36,17
104,108
3,13
160,190
2,-4
2,19
99,98
15,-4
4,-28
20,32
2,-26
2,-22
4,32
2,0
22,21
20,13
4,-14
4,41
12,36
3,15
54,98
491,508
4,-10
36,30
422,475
45,41
2,-20
20,28
35,47
148,181
4,-6
6,7
48,63
22,13
153,167
242,252
12,23
2,-14
4,-10
7,19
92,63
2,-24
12,15
2,-2
309,249
2,7
155,181
2,-2
6,28
22,45
135,121
15,1
88,116
20,21
2,-22
70,43
45,65
2,56
30,26
2,13
2,-6
8,-43
9,-2
2,21
7,41
2,-8
6,11
2,-22
61,47
306,256
6,-28
4,-12
118,153
286,283
2,-26
4,9
16,-2
2,11
4,15
55,-4
4,-10
2,-22
203,202
56,36
2,-10
42,21
101,108
303,301
182,178
2,0
110,113
144,124
12,45
2,23
20,56
2,-18
2,23
464,548
2,-18
24,19
380,486
20,13
120,118
413,421
202,217
402,403
6,-22
6,3
20,30
6,45
2,-12
113,77
5,28
108,126
8,54
50,65
2,-33
15,65
2,23
60,41
2,28
214,196
4,3
8,38
6,72
24,98
6,-10
83,70
2,-6
8,-2
2,11
3,-48
20,82
2,3
314,287
6,-8
343,355
4,-24
4,26
9,9
6,-29
8,15
6,17
18,28
7,0
310,283
149,139
337,331
20,28
5,-12
2,-10
15,38
27,-4
6,0
9,61
12,56
52,86
20,-31
2,1
453,426
75,65
2,3
2,1
4,-28
4,-31
110,116
8,-12
20,13
3,19
2,15
41,49
48,61
6,17
2,23
2,-26
4,-4
38,38
20,49
4,-6
2,3
20,45
2,7
27,-6
364,412
237,252
8,-22
4,-24
2,15
2,-12
18,-4
32,34
4,-6
9,-12
15,-37
4,11
304,328
2,-31
67,72
34,45
134,131
10,9
24,32
2,61
120,124
8,13
6,13
4,-28
4,13
3,11
7,15
28,38
8,3
46,41
20,28
2,5
24,5
4,28
40,-4
147,96
20,41
14,0
222,205
12,1
24,56
2,26
2,26
218,290
113,147
20,1
6,-43
20,-2
16,41
106,101
209,273
21,43
12,68
20,103
16,34
66,65
326,309
4,54
9,41
4,3
21,1
2,1
20,28
2,26
2,-18
8,77
144,167
20,1
20,21
3,3
10,7
4,-18
23,-24
42,23
12,28
4,43
3,23
5,-14
8,58
87,43
412,426
2,17
2,-18
124,145
2,17
228,229
40,52
5,5
2,32
55,126
49,52
2,-4
23,49
2,-22
10,23
50,77
8,-14
4,15
10,0
25,19
2,-12
24,-2
2,7
32,9
18,41
4,9
168,121
2,26
10,-6
28,41
346,364
472,554
4,1
130,91
9,43
2,34
110,116
184,139
7,-14
9,68
16,45
6,-2
4,1
4,9
3,26
28,13
407,455
13,23
163,137
5,45
324,368
288,328
3,-14
16,26
113,175
5,-24
20,21
194,214
18,43
174,169
132,86
2,-18
3,-12
16,7
257,246
330,305
4,-10
2,43
2,-31
2,15
106,94
24,-18
2,1
2,13
5,-12
184,190
39,56
5,0
4,43
13,7
6,-20
129,153
4,17
13,-18
4,11
12,7
3,3
16,49
8,21
10,11
58,43
3,3
4,54
4,11
156,220
20,3
2,-2
12,5
2,26
2,49
56,84
334,351
10,-48
63,77
4,-28
184,211
2,-2
4,7
16,13
4,-12
27,21
2,-4
20,-6
256,269
2,-29
10,11
103,75
8,30
20,23
44,52
2,-22
2,-8
9,26
60,49
5,19
72,101
230,239
14,7
6,32
356,360
220,208
2,-10
20,-22
24,45
291,280
188,184
236,217
174,161
2,0
6,0
138,137
2,43
110,101
68,75
41,28
174,131
12,17
10,-4
51,58
176,139
17,-22
20,0
376,431
8,41
42,70
4,30
4,-50
2,-29
10,-10
2,36
3,9
17,41
2,-8
9,-8
168,190
4,15
4,15
20,15
4,-4
9,-10
8,-2
118,65
188,193
2,-2
124,98
2,1
26,26
4,9
4,7
66,65
11,7
20,-2
2,17
20,19
151,139
212,196
8,11
262,239
4,15
120,150
8,15
262,266
6,-35
13,-6
450,412
170,153
6,30
52,36
2,-6
10,43
2,-18
128,96
4,-10
2,30
24,41
37,38
2,-8
20,-10
8,52
4,-10
8,21
164,145
64,72
10,-29
5,-6
6,28
6,23
11,-4
43,63
2,3
2,9
2,32
20,-24
2,5
7,15
6,13
5,-14
4,21
9,28
16,-12
9,-8
4,-37
5,21
3,-18
2,-14
242,226
2,-14
2,13
14,-6
36,30
10,-6
4,21
2,47
272,259
177,164
12,-4
16,3
35,65
134,153
2,-14
341,376
8,-2
4,30
2,-6
5,-29
16,45
6,-2
4,-10
11,-24
356,364
63,47
2,9
4,17
20,45
38,7
20,-4
2,-26
7,-10
2,-2
12,36
2,-28
4,17
20,-20
3,-24
4,11
9,26
8,19
174,161
3,15
164,129
4,17
16,-2
4,-48
2,15
2,-18
2,43
2,-48
50,52
54,77
2,26
4,-6
4,26
11,23
4,3
4,1
292,298
8,36
2,-10
4,11
8,-29
103,134
110,103
14,45
2,28
2,-28
2,-22
3,17
177,196
102,121
9,26
4,15
4,-8
8,28
46,82
8,19
22,30
6,-10
27,28
6,-4
3,-8
2,-4
128,118
107,98
2,-43
12,36
2,26
52,56
9,75
2,-10
3,-52
7,9
29,13
2,19
3,7
109,142
28,43
22,9
20,7
178,181
2,21
17,47
18,41
16,19
2,-8
12,21
10,-12
27,7
17,21
6,41
16,19
77,94
76,79
4,13
16,32
4,17
6,49
2,-14
3,34
68,56
2,11
18,-16
176,134
8,21
2,5
174,111
218,256
2,5
2,-50
38,28
2,-28
18,19
6,1
46,77
262,276
8,-14
2,28
28,68
2,-10
2,1
20,56
5,-8
2,28
194,190
2,-14
2,-4
2,-16
20,-8
2,41
5,21
4,15
42,36
6,-6
8,-12
2,47
2,63
368,376
6,28
14,17
93,94
104,96
6,13
20,-35
24,19
6,11
108,89
4,0
5,23
16,41
106,134
42,72
8,19
4,0
10,-4
2,19
4,3
42,34
7,43
2,-14
192,211
32,43
6,21
416,394
8,-2
2,-28
2,23
2,34
17,-22
6,52
2,5
194,202
2,19
134,155
12,7
34,21
12,-2
7,15
124,113
2,21
4,-2
3,-16
2,7
2,21
442,450
4,-6
22,-12
2,-22
4,21
2,49
121,155
20,-12
7,28
71,56
172,184
4,-6
2,21
2,11
95,103
44,36
20,-6
376,376
28,9
4,13
2,11
8,0
6,30
130,126
174,175
5,-6
219,175
148,126
11,19
4,13
96,77
24,-43
139,169
6,13
2,-10
4,-12
8,1
4,0
27,43
2,30
14,23
20,30
15,17
2,19
2,30
5,19
6,49
2,-2
2,23
2,-8
297,252
23,-2
12,28
2,-8
328,312
4,32
3,9
20,1
2,0
2,-35
4,-6
126,124
16,45
2,-16
64,89
30,38
14,5
14,21
25,-6
6,-18
22,5
2,-29
2,-22
14,3
4,23
28,1
2,1
223,276
62,54
78,94
2,-54
16,23
2,-2
2,32
102,118
2,-2
39,68
12,30
172,158
8,-44
2,17
2,15
12,47
160,108
10,-10
22,5
2,-18
74,34
420,450
2,52
2,30
352,287
8,21
6,-16
2,-12
6,34
6,38
8,-2
2,34
11,-2
296,283
4,-29
128,116
22,-4
4,-6
2,-28
11,11
485,475
2,-28
18,38
165,145
9,32
30,56
6,-12
12,5
5,3
2,-6
9,21
8,21
7,28
10,23
4,-18
3,-4
2,9
204,164
12,15
124,129
20,-8
5,5
244,239
2,3
15,41
14,3
54,84
4,65
4,11
2,11
4,-10
2,-2
216,198
393,407
8,-22
28,36
36,58
6,-2
52,28
12,49
9,21
215,217
10,-16
8,11
26,3
4,28
2,38
32,3
27,17
6,-6
188,175
2,9
28,43
20,13
5,-8
21,21
241,181
10,19
20,23
8,-28
4,43
20,-4
70,94
39,61
15,11
19,23
4,-24
6,17
227,262
2,3
4,-22
2,-4
46,23
9,-4
2,54
2,21
2,1
2,-14
2,-22
8,11
4,49
2,-10
5,13
104,129
4,19
2,13
72,65
8,3
2,26
6,-2
5,28
116,147
20,21
2,21
144,126
6,-6
4,3
327,305
20,-35
43,36
474,536
114,126
2,13
10,23
76,52
8,5
130,161
4,-28
4,11
136,164
197,175
5,-6
4,-4
10,36
304,339
20,23
179,158
129,134
4,5
10,49
10,19
8,13
2,3
2,-24
138,167
264,214
313,320
5,-14
192,169
7,5
8,9
16,-4
141,116
13,-22
100,94
6,-12
4,-8
18,19
2,-18
4,-26
55,58
20,56
20,15
2,28
2,3
20,11
6,-10
12,49
2,-33
90,52
20,43
57,103
2,0
2,19
202,214
14,1
4,47
163,172
2,-31
2,-10
126,129
2,-22
3,-4
364,316
67,96
10,-6
6,-20
70,98
12,-39
6,43
50,32
8,-22
2,19
128,134
10,-4
422,381
3,9
2,15
4,21
22,21
10,1
2,38
4,-6
25,84
31,61
32,26
254,294
18,11
18,41
20,21
3,0
2,11
188,223
2,-39
12,32
28,11
462,385
20,43
10,-18
2,7
14,45
2,-22
8,30
10,7
4,28
28,68
6,-8
16,17
90,98
4,-2
18,7
147,167
362,360
2,9
48,58
2,-28
9,11
2,19
18,30
2,23
128,158
107,86
3,13
2,-12
18,7
2,5
2,32
6,43
20,-12
304,347
180,175
6,21
20,38
2,1
2,-35
4,26
22,49
2,36
4,47
11,28
168,181
104,126
6,5
5,26
117,94
20,28
3,3
100,96
6,-12
8,-20
2,9
424,450
2,9
16,49
2,30
6,21
2,0
4,-24
4,-4
16,21
2,-12
6,-22
25,3
116,89
12,23
12,5
16,0
92,103
4,30
368,385
4,21
36,56
2,-4
2,-46
12,28
101,106
412,372
2,-8
262,252
122,137
282,252
4,23
24,15
238,259
66,54
461,460
7,38
18,11
7,-2
2,28
148,184
14,32
20,49
2,17
23,38
96,113
247,220
2,-14
4,-39
493,566
2,28
12,9
20,43
2,9
2,-18
14,-31
2,-46
9,38
255,320
6,-14
80,116
2,7
8,47
164,145
10,-18
112,124
2,5
2,5
2,-2
8,-6
170,158
3,-4
4,-31
2,15
4,13
2,-2
48,45
2,-10
129,155
5,-14
222,190
20,26
27,52
9,34
32,28
2,7
2,36
28,30
203,229
4,-6
10,15
13,49
2,-16
4,11
2,26
238,287
15,19
2,1
4,-20
8,17
2,-50
2,-35
42,-20
2,1
10,-8
8,-6
2,3
2,-12
4,13
48,84
370,364
4,-18
12,9
2,-26
288,324
22,-8
8,45
17,23
4,-6
19,5
14,1
4,-20
356,347
129,124
2,-16
2,9
4,1
262,229
2,-14
12,52
9,-16
4,-14
6,17
22,34
4,23
2,-8
4,-6
26,47
3,15
2,0
120,94
20,13
12,17
324,290
12,26
66,72
82,103
468,508
2,9
50,94
12,26
3,1
2,-18
26,30
16,26
16,45
257,276
116,118
24,7
6,28
4,-41
6,23
66,34
20,11
4,11
4,13
2,-6
48,34
106,121
2,3
8,5
2,-2
4,-18
111,111
8,30
7,21
2,-16
4,17
27,41
4,15
13,-22
8,-2
4,-8
5,30
13,30
12,-28
20,34
2,-14
20,54
369,376
5,5
6,36
128,75
160,164
12,1
12,11
20,36
2,3
8,30
8,36
39,38
2,23
20,5
338,290
62,124
366,398
6,1
238,280
45,21
39,63
6,13
5,5
92,84
2,-8
275,269
20,28
4,23
4,41
98,111
3,11
2,5
2,13
5,0
2,-16
226,229
13,15
6,3
134,139
30,30
261,246
2,-2
312,331
76,65
8,15
134,126
2,-6
6,63
102,147
6,23
6,-18
2,13
2,26
186,134
123,96
2,7
3,-14
146,142
299,256
354,312
52,63
2,-6
4,-10
10,0
4,17
13,-8
26,3
31,21
2,3
14,-29
8,13
20,5
8,-18
12,23
2,9
2,-6
4,34
370,376
10,5
6,7
4,5
15,-20
31,56
2,17
2,-16
2,3
4,-4
133,153
4,5
2,-12
8,-26
24,65
2,-16
6,15
7,-6
12,49
20,9
320,309
2,-8
2,32
20,17
20,11
2,13
3,-2
2,7
4,-20
2,-16
2,23
154,121
30,21
12,-6
14,-28
2,17
11,-20
5,17
8,1
8,3
34,15
8,-2
4,54
40,0
5,5
278,316
453,519
176,175
10,26
22,41
3,45
2,0
12,-14
4,-33
9,9
4,-4
7,7
80,82
4,15
2,-8
5,17
20,17
344,412
36,0
236,294
58,68
10,28
21,43
36,36
28,47
2,9
2,28
2,-20
23,30
2,21
2,23
6,13
135,94
39,26
9,-10
144,126
2,7
10,30
4,23
3,-8
32,79
15,7
50,75
18,1
2,-2
246,273
2,41
11,-14
6,5
4,-24
2,-4
9,-14
2,-18
2,49
10,13
4,-26
234,220
11,11
32,32
4,9
4,-10
223,252
2,-2
3,45
12,-14
222,239
10,19
2,-16
4,-20
494,530
2,-31
7,-10
3,-26
2,41
32,0
4,26
12,-2
20,3
2,-16
60,70
14,19
104,113
6,-22
184,178
276,266
2,-22
6,-8
2,-14
2,-14
9,38
3,-59
4,54
110,145
20,30
2,-6
6,1
4,32
24,9
121,155
8,68
6,23
2,-29
20,-37
2,11
294,294
31,19
2,-14
220,167
2,15
6,38
2,1
11,38
104,68
8,-18
26,-12
123,103
2,15
2,-20
5,-16
2,17
2,15
8,-4
48,54
2,5
12,19
5,36
54,63
10,41
4,26
104,63
4,17
20,45
5,21
6,5
4,15
222,196
20,9
12,23
2,-24
10,47
16,11
10,58
116,68
44,41
2,9
2,-20
2,41
2,54
4,7
20,56
5,-8
2,-33
12,26
2,-29
52,86
16,15
4,26
2,-20
32,28
2,0
16,34
2,0
2,-18
4,-14
135,137
4,-35
315,305
3,28
206,181
35,52
4,7
6,1
7,34
2,11
2,43
20,43
176,145
2,11
2,47
2,-24
42,72
2,21
2,-31
2,13
4,28
26,41
32,30
5,0
4,9
16,45
72,47
3,11
2,-28
18,41
19,54
14,32
8,54
9,-6
8,3
2,0
4,15
2,-2
283,309
9,28
4,13
9,43
5,-14
16,30
11,47
58,70
2,-4
140,94
12,-20
218,226
8,21
2,9
4,1
2,5
4,-18
20,17
2,9
190,187
283,256
12,1
2,-12
2,-33
13,32
14,9
452,440
128,131
8,-35
76,56
4,7
4,54
20,21
5,-16
17,11
39,30
2,-22
14,43
3,-26
8,11
70,79
20,47
5,-12
2,-29
4,47
15,15
15,30
66,58
4,-6
4,-39
5,-26
3,-4
22,36
3,28
20,68
6,-22
70,121
12,19
2,-6
4,5
44,106
42,43
97,124
2,-44
8,23
28,17
31,49
136,108
8,-2
20,1
2,30
110,134
2,3
41,19
234,283
217,269
2,-20
127,91
2,21
2,32
2,54
13,56
4,11
14,-4
282,283
2,-12
3,-24
3,17
2,-20
4,-8
24,19
96,116
2,1
20,54
2,-16
2,-52
2,11
12,5
306,309
4,-18
2,-16
2,-4
20,-18
20,-28
40,45
4,7
20,3
346,280
2,3
4,-46
2,7
2,-14
12,-12
2,-8
4,17
5,-20
5,-35
2,-22
337,290
20,7
107,126
21,7
20,34
2,19
5,-4
250,298
2,-12
340,290
2,21
2,11
69,61
34,43
2,-28
4,11
10,9
150,129
4,9
8,-14
66,108
36,17
2,28
162,198
2,-39
4,15
18,34
374,398
9,-2
20,41
2,-16
20,34
8,-20
4,3
2,-10
4,17
28,3
18,32
4,7
19,34
6,17
36,56
3,3
20,-4
8,3
4,7
6,13
2,30
2,5
2,7
42,43
2,0
186,233
5,26
4,5
6,-16
2,34
2,-12
6,13
2,-10
16,-22
6,11
74,47
29,34
12,1
3,32
4,-33
16,9
20,-10
2,-8
41,34
69,21
122,77
4,-16
68,54
157,101
2,9
2,-39
2,15
400,481
8,-29
2,-29
123,111
2,-37
49,65
20,5
2,-4
438,394
5,3
4,-8
2,-2
214,246
12,1
15,36
10,21
6,17
28,45
10,-12
20,17
8,3
33,13
8,-12
15,47
20,15
32,84
20,23
120,121
2,-6
4,1
2,-8
20,3
2,1
5,-8
7,0
20,56
8,11
18,13
2,30
2,32
34,17
2,-6
6,21
2,32
23,3
4,19
101,96
2,-8
4,-16
265,236
4,-39
6,1
